candidate,a_value,b_value,product,d_value,quotient,product_digit_tier,a_decade,nonzero_digit_count_a,factor_ratio
C13,20,5,100,5,20,3,2,1,4.0
C13,96,3,288,3,96,3,9,2,32.0
C13,90,5,450,5,90,3,9,1,18.0
C13,93,7,651,7,93,3,9,2,13.2857
C13,68,2,136,2,68,3,6,2,34.0
C13,62,3,186,3,62,3,6,2,20.6667
C13,30,8,240,8,30,3,3,1,3.75
C13,87,6,522,6,87,3,8,2,14.5
C13,60,2,120,2,60,3,6,1,30.0
C13,22,5,110,5,22,3,2,2,4.4
C13,55,9,495,9,55,3,5,2,6.1111
C13,53,9,477,9,53,3,5,2,5.8889
C13,19,3,57,3,19,2,1,2,6.3333
C13,97,4,388,4,97,3,9,2,24.25
C13,83,7,581,7,83,3,8,2,11.8571
C13,12,9,108,9,12,3,1,2,1.3333
C13,78,2,156,2,78,3,7,2,39.0
C13,49,7,343,7,49,3,4,2,7.0
C13,21,2,42,2,21,2,2,2,10.5
C13,91,8,728,8,91,3,9,2,11.375
C13,50,6,300,6,50,3,5,1,8.3333
C13,27,9,243,9,27,3,2,2,3.0
C13,86,2,172,2,86,3,8,2,43.0
C13,37,4,148,4,37,3,3,2,9.25
C13,31,7,217,7,31,3,3,2,4.4286
C13,10,5,50,5,10,2,1,1,2.0
C13,46,3,138,3,46,3,4,2,15.3333
C13,35,6,210,6,35,3,3,2,5.8333
C13,44,3,132,3,44,3,4,2,14.6667
C13,48,6,288,6,48,3,4,2,8.0
C13,33,8,264,8,33,3,3,2,4.125
C13,19,9,171,9,19,3,1,2,2.1111
C13,95,3,285,3,95,3,9,2,31.6667
C13,62,6,372,6,62,3,6,2,10.3333
C13,73,6,438,6,73,3,7,2,12.1667
C13,32,7,224,7,32,3,3,2,4.5714
C13,95,4,380,4,95,3,9,2,23.75
C13,76,8,608,8,76,3,7,2,9.5
C13,88,3,264,3,88,3,8,2,29.3333
C13,10,3,30,3,10,2,1,1,3.3333
C13,64,4,256,4,64,3,6,2,16.0
C13,14,5,70,5,14,2,1,2,2.8
C13,31,4,124,4,31,3,3,2,7.75
C13,24,9,216,9,24,3,2,2,2.6667
C13,38,9,342,9,38,3,3,2,4.2222
C13,64,9,576,9,64,3,6,2,7.1111
C13,19,2,38,2,19,2,1,2,9.5
C13,84,3,252,3,84,3,8,2,28.0
C13,54,4,216,4,54,3,5,2,13.5
C13,26,8,208,8,26,3,2,2,3.25
C13,89,8,712,8,89,3,8,2,11.125
C13,90,2,180,2,90,3,9,1,45.0
C13,18,2,36,2,18,2,1,2,9.0
C13,61,8,488,8,61,3,6,2,7.625
C13,20,4,80,4,20,2,2,1,5.0
C13,57,9,513,9,57,3,5,2,6.3333
C13,30,8,240,8,30,3,3,1,3.75
C13,75,3,225,3,75,3,7,2,25.0
C13,44,9,396,9,44,3,4,2,4.8889
C13,36,4,144,4,36,3,3,2,9.0
C13,59,4,236,4,59,3,5,2,14.75
C13,46,9,414,9,46,3,4,2,5.1111
C13,74,4,296,4,74,3,7,2,18.5
C13,25,2,50,2,25,2,2,2,12.5
C13,59,3,177,3,59,3,5,2,19.6667
C13,54,5,270,5,54,3,5,2,10.8
C13,44,5,220,5,44,3,4,2,8.8
C13,81,2,162,2,81,3,8,2,40.5
C13,78,7,546,7,78,3,7,2,11.1429
C13,88,6,528,6,88,3,8,2,14.6667
C13,33,3,99,3,33,2,3,2,11.0
C13,95,3,285,3,95,3,9,2,31.6667
C13,94,8,752,8,94,3,9,2,11.75
C13,37,6,222,6,37,3,3,2,6.1667
C13,78,5,390,5,78,3,7,2,15.6
C13,33,4,132,4,33,3,3,2,8.25
C13,82,9,738,9,82,3,8,2,9.1111
C13,75,3,225,3,75,3,7,2,25.0
C13,17,3,51,3,17,2,1,2,5.6667
C13,43,7,301,7,43,3,4,2,6.1429
C13,52,2,104,2,52,3,5,2,26.0
C13,11,2,22,2,11,2,1,2,5.5
C13,22,2,44,2,22,2,2,2,11.0
C13,48,5,240,5,48,3,4,2,9.6
C13,19,4,76,4,19,2,1,2,4.75
C13,90,4,360,4,90,3,9,1,22.5
C13,70,8,560,8,70,3,7,1,8.75
C13,77,2,154,2,77,3,7,2,38.5
C13,37,2,74,2,37,2,3,2,18.5
C13,39,2,78,2,39,2,3,2,19.5
C13,47,4,188,4,47,3,4,2,11.75
C13,68,6,408,6,68,3,6,2,11.3333
C13,76,5,380,5,76,3,7,2,15.2
C13,57,9,513,9,57,3,5,2,6.3333
C13,76,2,152,2,76,3,7,2,38.0
C13,66,5,330,5,66,3,6,2,13.2
C13,32,8,256,8,32,3,3,2,4.0
C13,73,2,146,2,73,3,7,2,36.5
C13,94,3,282,3,94,3,9,2,31.3333
C13,16,2,32,2,16,2,1,2,8.0
C13,96,9,864,9,96,3,9,2,10.6667
C13,70,8,560,8,70,3,7,1,8.75
C13,88,4,352,4,88,3,8,2,22.0
C13,41,9,369,9,41,3,4,2,4.5556
C13,98,2,196,2,98,3,9,2,49.0
C13,90,7,630,7,90,3,9,1,12.8571
C13,67,8,536,8,67,3,6,2,8.375
C13,52,6,312,6,52,3,5,2,8.6667
C13,88,5,440,5,88,3,8,2,17.6
C13,31,2,62,2,31,2,3,2,15.5
C13,64,7,448,7,64,3,6,2,9.1429
C13,89,5,445,5,89,3,8,2,17.8
C13,67,5,335,5,67,3,6,2,13.4
C13,27,9,243,9,27,3,2,2,3.0
C13,52,9,468,9,52,3,5,2,5.7778
C13,61,2,122,2,61,3,6,2,30.5
C13,75,4,300,4,75,3,7,2,18.75
C13,95,2,190,2,95,3,9,2,47.5
C13,69,8,552,8,69,3,6,2,8.625
C13,22,2,44,2,22,2,2,2,11.0
C13,87,9,783,9,87,3,8,2,9.6667
C13,80,9,720,9,80,3,8,1,8.8889
C13,84,7,588,7,84,3,8,2,12.0
C13,91,8,728,8,91,3,9,2,11.375
C13,28,4,112,4,28,3,2,2,7.0
C13,45,6,270,6,45,3,4,2,7.5
C13,84,2,168,2,84,3,8,2,42.0
C13,72,7,504,7,72,3,7,2,10.2857
C13,46,6,276,6,46,3,4,2,7.6667
C13,60,9,540,9,60,3,6,1,6.6667
C13,34,8,272,8,34,3,3,2,4.25
C13,48,5,240,5,48,3,4,2,9.6
C13,74,8,592,8,74,3,7,2,9.25
C13,51,6,306,6,51,3,5,2,8.5
C13,13,9,117,9,13,3,1,2,1.4444
C13,10,8,80,8,10,2,1,1,1.25
C13,34,7,238,7,34,3,3,2,4.8571
C13,34,7,238,7,34,3,3,2,4.8571
C13,48,2,96,2,48,2,4,2,24.0
C13,79,4,316,4,79,3,7,2,19.75
C13,90,2,180,2,90,3,9,1,45.0
C13,50,4,200,4,50,3,5,1,12.5
C13,13,5,65,5,13,2,1,2,2.6
C13,31,4,124,4,31,3,3,2,7.75
C13,96,8,768,8,96,3,9,2,12.0
C13,99,3,297,3,99,3,9,2,33.0
C13,14,9,126,9,14,3,1,2,1.5556
C13,64,3,192,3,64,3,6,2,21.3333
C13,88,8,704,8,88,3,8,2,11.0
C13,36,7,252,7,36,3,3,2,5.1429
C13,55,6,330,6,55,3,5,2,9.1667
C13,90,3,270,3,90,3,9,1,30.0
C13,86,9,774,9,86,3,8,2,9.5556
C13,21,6,126,6,21,3,2,2,3.5
C13,76,4,304,4,76,3,7,2,19.0
C13,71,2,142,2,71,3,7,2,35.5
C13,69,6,414,6,69,3,6,2,11.5
C13,30,5,150,5,30,3,3,1,6.0
C13,61,7,427,7,61,3,6,2,8.7143
C13,24,9,216,9,24,3,2,2,2.6667
C13,29,9,261,9,29,3,2,2,3.2222
C13,34,5,170,5,34,3,3,2,6.8
C13,43,8,344,8,43,3,4,2,5.375
C13,77,6,462,6,77,3,7,2,12.8333
C13,89,2,178,2,89,3,8,2,44.5
C13,33,6,198,6,33,3,3,2,5.5
C13,72,5,360,5,72,3,7,2,14.4
C13,61,5,305,5,61,3,6,2,12.2
C13,19,6,114,6,19,3,1,2,3.1667
C13,70,4,280,4,70,3,7,1,17.5
C13,28,9,252,9,28,3,2,2,3.1111
C13,53,6,318,6,53,3,5,2,8.8333
C13,45,9,405,9,45,3,4,2,5.0
C13,92,8,736,8,92,3,9,2,11.5
C13,60,9,540,9,60,3,6,1,6.6667
C13,22,3,66,3,22,2,2,2,7.3333
C13,48,8,384,8,48,3,4,2,6.0
C13,14,2,28,2,14,2,1,2,7.0
C13,33,6,198,6,33,3,3,2,5.5
C13,52,3,156,3,52,3,5,2,17.3333
C13,30,9,270,9,30,3,3,1,3.3333
C13,11,4,44,4,11,2,1,2,2.75
C13,72,8,576,8,72,3,7,2,9.0
C13,13,3,39,3,13,2,1,2,4.3333
C13,51,6,306,6,51,3,5,2,8.5
C13,33,7,231,7,33,3,3,2,4.7143
C13,28,5,140,5,28,3,2,2,5.6
C13,38,8,304,8,38,3,3,2,4.75
C13,31,5,155,5,31,3,3,2,6.2
C13,85,9,765,9,85,3,8,2,9.4444
C13,12,3,36,3,12,2,1,2,4.0
C13,21,7,147,7,21,3,2,2,3.0
C13,73,3,219,3,73,3,7,2,24.3333
C13,59,7,413,7,59,3,5,2,8.4286
C13,72,9,648,9,72,3,7,2,8.0
C13,20,7,140,7,20,3,2,1,2.8571
C13,77,5,385,5,77,3,7,2,15.4
C13,87,5,435,5,87,3,8,2,17.4
C13,86,7,602,7,86,3,8,2,12.2857
C13,57,3,171,3,57,3,5,2,19.0
C13,29,7,203,7,29,3,2,2,4.1429
C13,95,8,760,8,95,3,9,2,11.875
C13,98,9,882,9,98,3,9,2,10.8889
C13,21,8,168,8,21,3,2,2,2.625
C13,48,8,384,8,48,3,4,2,6.0
C13,76,7,532,7,76,3,7,2,10.8571
C13,70,8,560,8,70,3,7,1,8.75
C13,98,6,588,6,98,3,9,2,16.3333
C13,91,5,455,5,91,3,9,2,18.2
C13,99,4,396,4,99,3,9,2,24.75
C13,24,3,72,3,24,2,2,2,8.0
C13,94,3,282,3,94,3,9,2,31.3333
C13,39,9,351,9,39,3,3,2,4.3333
C13,42,7,294,7,42,3,4,2,6.0
C13,36,3,108,3,36,3,3,2,12.0
C13,28,5,140,5,28,3,2,2,5.6
C13,21,9,189,9,21,3,2,2,2.3333
C13,94,9,846,9,94,3,9,2,10.4444
C13,94,3,282,3,94,3,9,2,31.3333
C13,64,3,192,3,64,3,6,2,21.3333
C13,21,8,168,8,21,3,2,2,2.625
C13,82,8,656,8,82,3,8,2,10.25
C13,79,8,632,8,79,3,7,2,9.875
C13,55,2,110,2,55,3,5,2,27.5
C13,66,2,132,2,66,3,6,2,33.0
C13,49,8,392,8,49,3,4,2,6.125
C13,98,6,588,6,98,3,9,2,16.3333
C13,62,6,372,6,62,3,6,2,10.3333
C13,58,8,464,8,58,3,5,2,7.25
C13,97,2,194,2,97,3,9,2,48.5
C13,80,9,720,9,80,3,8,1,8.8889
C13,62,2,124,2,62,3,6,2,31.0
C13,26,3,78,3,26,2,2,2,8.6667
C13,49,7,343,7,49,3,4,2,7.0
C13,15,3,45,3,15,2,1,2,5.0
C13,80,2,160,2,80,3,8,1,40.0
C13,52,5,260,5,52,3,5,2,10.4
C13,16,4,64,4,16,2,1,2,4.0
C13,23,7,161,7,23,3,2,2,3.2857
C13,74,7,518,7,74,3,7,2,10.5714
C13,34,6,204,6,34,3,3,2,5.6667
C13,73,3,219,3,73,3,7,2,24.3333
C13,84,3,252,3,84,3,8,2,28.0
C13,47,6,282,6,47,3,4,2,7.8333
C13,74,9,666,9,74,3,7,2,8.2222
C13,64,5,320,5,64,3,6,2,12.8
C13,40,5,200,5,40,3,4,1,8.0
C13,56,9,504,9,56,3,5,2,6.2222
C13,77,4,308,4,77,3,7,2,19.25
C13,84,2,168,2,84,3,8,2,42.0
C13,15,3,45,3,15,2,1,2,5.0
C13,89,4,356,4,89,3,8,2,22.25
C13,18,7,126,7,18,3,1,2,2.5714
C13,80,4,320,4,80,3,8,1,20.0
C13,91,7,637,7,91,3,9,2,13.0
C13,84,2,168,2,84,3,8,2,42.0
C13,58,9,522,9,58,3,5,2,6.4444
C13,45,2,90,2,45,2,4,2,22.5
C13,38,9,342,9,38,3,3,2,4.2222
C13,83,3,249,3,83,3,8,2,27.6667
C13,24,7,168,7,24,3,2,2,3.4286
C13,11,5,55,5,11,2,1,2,2.2
C13,22,4,88,4,22,2,2,2,5.5
C13,36,5,180,5,36,3,3,2,7.2
C13,82,7,574,7,82,3,8,2,11.7143
C13,61,9,549,9,61,3,6,2,6.7778
C13,67,3,201,3,67,3,6,2,22.3333
C13,59,3,177,3,59,3,5,2,19.6667
C13,85,2,170,2,85,3,8,2,42.5
C13,88,3,264,3,88,3,8,2,29.3333
C13,63,7,441,7,63,3,6,2,9.0
C13,32,4,128,4,32,3,3,2,8.0
C13,22,2,44,2,22,2,2,2,11.0
C13,41,8,328,8,41,3,4,2,5.125
C13,41,5,205,5,41,3,4,2,8.2
C13,17,3,51,3,17,2,1,2,5.6667
C13,18,4,72,4,18,2,1,2,4.5
C13,14,2,28,2,14,2,1,2,7.0
C13,60,9,540,9,60,3,6,1,6.6667
C13,32,2,64,2,32,2,3,2,16.0
C13,81,4,324,4,81,3,8,2,20.25
C13,71,3,213,3,71,3,7,2,23.6667
C13,56,3,168,3,56,3,5,2,18.6667
C13,28,4,112,4,28,3,2,2,7.0
C13,11,2,22,2,11,2,1,2,5.5
C13,65,7,455,7,65,3,6,2,9.2857
C13,94,3,282,3,94,3,9,2,31.3333
C13,10,6,60,6,10,2,1,1,1.6667
C13,81,2,162,2,81,3,8,2,40.5
C13,61,7,427,7,61,3,6,2,8.7143
C13,47,8,376,8,47,3,4,2,5.875
C13,91,3,273,3,91,3,9,2,30.3333
C13,65,6,390,6,65,3,6,2,10.8333
C13,17,3,51,3,17,2,1,2,5.6667
C13,55,9,495,9,55,3,5,2,6.1111
C13,49,2,98,2,49,2,4,2,24.5
C13,80,4,320,4,80,3,8,1,20.0
C13,34,6,204,6,34,3,3,2,5.6667
C13,79,2,158,2,79,3,7,2,39.5
C13,98,2,196,2,98,3,9,2,49.0
C13,70,7,490,7,70,3,7,1,10.0
C13,46,3,138,3,46,3,4,2,15.3333
C13,29,6,174,6,29,3,2,2,4.8333
C13,96,9,864,9,96,3,9,2,10.6667
C13,86,5,430,5,86,3,8,2,17.2
C13,58,5,290,5,58,3,5,2,11.6
C13,87,4,348,4,87,3,8,2,21.75
C13,86,9,774,9,86,3,8,2,9.5556
C13,88,8,704,8,88,3,8,2,11.0
C13,39,9,351,9,39,3,3,2,4.3333
C13,68,4,272,4,68,3,6,2,17.0
C13,77,4,308,4,77,3,7,2,19.25
C13,97,5,485,5,97,3,9,2,19.4
C13,22,4,88,4,22,2,2,2,5.5
C13,75,2,150,2,75,3,7,2,37.5
C13,56,3,168,3,56,3,5,2,18.6667
C13,78,6,468,6,78,3,7,2,13.0
C13,79,9,711,9,79,3,7,2,8.7778
C13,53,9,477,9,53,3,5,2,5.8889
C13,77,9,693,9,77,3,7,2,8.5556
C13,94,9,846,9,94,3,9,2,10.4444
C13,42,8,336,8,42,3,4,2,5.25
C13,49,2,98,2,49,2,4,2,24.5
C13,83,4,332,4,83,3,8,2,20.75
C13,56,9,504,9,56,3,5,2,6.2222
C13,12,4,48,4,12,2,1,2,3.0
C13,97,3,291,3,97,3,9,2,32.3333
C13,47,5,235,5,47,3,4,2,9.4
C13,46,6,276,6,46,3,4,2,7.6667
C13,36,7,252,7,36,3,3,2,5.1429
C13,38,6,228,6,38,3,3,2,6.3333
C13,12,6,72,6,12,2,1,2,2.0
C13,95,6,570,6,95,3,9,2,15.8333
C13,34,3,102,3,34,3,3,2,11.3333
C13,82,4,328,4,82,3,8,2,20.5
C13,83,5,415,5,83,3,8,2,16.6
C13,92,8,736,8,92,3,9,2,11.5
C13,21,5,105,5,21,3,2,2,4.2
C13,76,4,304,4,76,3,7,2,19.0
C13,40,5,200,5,40,3,4,1,8.0
C13,10,9,90,9,10,2,1,1,1.1111
C13,73,9,657,9,73,3,7,2,8.1111
C13,36,8,288,8,36,3,3,2,4.5
C13,37,5,185,5,37,3,3,2,7.4
C13,17,8,136,8,17,3,1,2,2.125
C13,47,4,188,4,47,3,4,2,11.75
C13,58,8,464,8,58,3,5,2,7.25
C13,84,5,420,5,84,3,8,2,16.8
C13,67,6,402,6,67,3,6,2,11.1667
C13,73,3,219,3,73,3,7,2,24.3333
C13,98,6,588,6,98,3,9,2,16.3333
C13,15,5,75,5,15,2,1,2,3.0
C13,92,3,276,3,92,3,9,2,30.6667
C13,24,9,216,9,24,3,2,2,2.6667
C13,70,9,630,9,70,3,7,1,7.7778
C13,40,2,80,2,40,2,4,1,20.0
C13,54,8,432,8,54,3,5,2,6.75
C13,46,6,276,6,46,3,4,2,7.6667
C13,84,8,672,8,84,3,8,2,10.5
C13,99,9,891,9,99,3,9,2,11.0
C13,95,4,380,4,95,3,9,2,23.75
C13,19,7,133,7,19,3,1,2,2.7143
C13,98,5,490,5,98,3,9,2,19.6
C13,75,3,225,3,75,3,7,2,25.0
C13,52,2,104,2,52,3,5,2,26.0
C13,72,2,144,2,72,3,7,2,36.0
C13,79,3,237,3,79,3,7,2,26.3333
C13,31,3,93,3,31,2,3,2,10.3333
C13,31,7,217,7,31,3,3,2,4.4286
C13,42,5,210,5,42,3,4,2,8.4
C13,90,3,270,3,90,3,9,1,30.0
C13,19,2,38,2,19,2,1,2,9.5
C13,19,4,76,4,19,2,1,2,4.75
C13,67,6,402,6,67,3,6,2,11.1667
C13,99,4,396,4,99,3,9,2,24.75
C13,43,4,172,4,43,3,4,2,10.75
C13,45,6,270,6,45,3,4,2,7.5
C13,32,5,160,5,32,3,3,2,6.4
C13,55,6,330,6,55,3,5,2,9.1667
C13,69,3,207,3,69,3,6,2,23.0
C13,72,9,648,9,72,3,7,2,8.0
C13,49,2,98,2,49,2,4,2,24.5
C13,46,4,184,4,46,3,4,2,11.5
C13,48,5,240,5,48,3,4,2,9.6
C13,98,7,686,7,98,3,9,2,14.0
C13,51,9,459,9,51,3,5,2,5.6667
C13,28,3,84,3,28,2,2,2,9.3333
C13,57,7,399,7,57,3,5,2,8.1429
C13,66,3,198,3,66,3,6,2,22.0
C13,27,8,216,8,27,3,2,2,3.375
C13,68,4,272,4,68,3,6,2,17.0
C13,78,6,468,6,78,3,7,2,13.0
C13,88,2,176,2,88,3,8,2,44.0
C13,20,7,140,7,20,3,2,1,2.8571
C13,41,4,164,4,41,3,4,2,10.25
C13,52,2,104,2,52,3,5,2,26.0
C13,42,9,378,9,42,3,4,2,4.6667
C13,57,4,228,4,57,3,5,2,14.25
C13,48,9,432,9,48,3,4,2,5.3333
C13,81,2,162,2,81,3,8,2,40.5
C13,87,4,348,4,87,3,8,2,21.75
C13,95,2,190,2,95,3,9,2,47.5
C13,71,7,497,7,71,3,7,2,10.1429
C13,73,7,511,7,73,3,7,2,10.4286
C13,45,7,315,7,45,3,4,2,6.4286
C13,17,3,51,3,17,2,1,2,5.6667
C13,10,9,90,9,10,2,1,1,1.1111
C13,99,6,594,6,99,3,9,2,16.5
C13,35,5,175,5,35,3,3,2,7.0
C13,49,2,98,2,49,2,4,2,24.5
C13,10,9,90,9,10,2,1,1,1.1111
C13,68,8,544,8,68,3,6,2,8.5
C13,62,5,310,5,62,3,6,2,12.4
C13,32,3,96,3,32,2,3,2,10.6667
C13,13,2,26,2,13,2,1,2,6.5
C13,40,3,120,3,40,3,4,1,13.3333
C13,93,9,837,9,93,3,9,2,10.3333
C13,55,8,440,8,55,3,5,2,6.875
C13,14,9,126,9,14,3,1,2,1.5556
C13,69,4,276,4,69,3,6,2,17.25
C13,43,8,344,8,43,3,4,2,5.375
C13,98,7,686,7,98,3,9,2,14.0
C13,93,6,558,6,93,3,9,2,15.5
C13,95,8,760,8,95,3,9,2,11.875
C13,34,4,136,4,34,3,3,2,8.5
C13,69,6,414,6,69,3,6,2,11.5
C13,53,7,371,7,53,3,5,2,7.5714
C13,89,3,267,3,89,3,8,2,29.6667
C13,37,4,148,4,37,3,3,2,9.25
C13,49,7,343,7,49,3,4,2,7.0
C13,74,4,296,4,74,3,7,2,18.5
C13,25,5,125,5,25,3,2,2,5.0
C13,23,4,92,4,23,2,2,2,5.75
C13,51,9,459,9,51,3,5,2,5.6667
C13,55,3,165,3,55,3,5,2,18.3333
C13,51,3,153,3,51,3,5,2,17.0
C13,19,8,152,8,19,3,1,2,2.375
C13,44,4,176,4,44,3,4,2,11.0
C13,34,7,238,7,34,3,3,2,4.8571
C13,37,2,74,2,37,2,3,2,18.5
C13,55,2,110,2,55,3,5,2,27.5
C13,53,4,212,4,53,3,5,2,13.25
C13,79,8,632,8,79,3,7,2,9.875
C13,47,7,329,7,47,3,4,2,6.7143
C13,88,7,616,7,88,3,8,2,12.5714
C13,99,5,495,5,99,3,9,2,19.8
C13,97,9,873,9,97,3,9,2,10.7778
C13,74,6,444,6,74,3,7,2,12.3333
C13,27,2,54,2,27,2,2,2,13.5
C13,65,7,455,7,65,3,6,2,9.2857
C13,90,3,270,3,90,3,9,1,30.0
C13,66,2,132,2,66,3,6,2,33.0
C13,57,9,513,9,57,3,5,2,6.3333
C13,40,6,240,6,40,3,4,1,6.6667
C13,16,7,112,7,16,3,1,2,2.2857
C13,45,8,360,8,45,3,4,2,5.625
C13,60,7,420,7,60,3,6,1,8.5714
C13,73,3,219,3,73,3,7,2,24.3333
C13,13,2,26,2,13,2,1,2,6.5
C13,39,7,273,7,39,3,3,2,5.5714
C13,70,8,560,8,70,3,7,1,8.75
C13,17,2,34,2,17,2,1,2,8.5
C13,75,3,225,3,75,3,7,2,25.0
C13,10,6,60,6,10,2,1,1,1.6667
C13,54,3,162,3,54,3,5,2,18.0
C13,42,9,378,9,42,3,4,2,4.6667
C13,19,5,95,5,19,2,1,2,3.8
C13,85,9,765,9,85,3,8,2,9.4444
C13,73,2,146,2,73,3,7,2,36.5
C13,93,3,279,3,93,3,9,2,31.0
C13,29,8,232,8,29,3,2,2,3.625
C13,25,6,150,6,25,3,2,2,4.1667
C13,64,2,128,2,64,3,6,2,32.0
C13,14,3,42,3,14,2,1,2,4.6667
C13,42,6,252,6,42,3,4,2,7.0
C13,53,5,265,5,53,3,5,2,10.6
C13,17,4,68,4,17,2,1,2,4.25
C13,84,6,504,6,84,3,8,2,14.0
C13,31,7,217,7,31,3,3,2,4.4286
C13,77,2,154,2,77,3,7,2,38.5
C13,88,2,176,2,88,3,8,2,44.0
C13,79,7,553,7,79,3,7,2,11.2857
C13,65,5,325,5,65,3,6,2,13.0
C13,63,4,252,4,63,3,6,2,15.75
C13,20,2,40,2,20,2,2,1,10.0
C13,49,2,98,2,49,2,4,2,24.5
C13,47,8,376,8,47,3,4,2,5.875
C13,67,9,603,9,67,3,6,2,7.4444
C13,33,2,66,2,33,2,3,2,16.5
C13,80,3,240,3,80,3,8,1,26.6667
C13,73,9,657,9,73,3,7,2,8.1111
C13,45,3,135,3,45,3,4,2,15.0
C13,95,3,285,3,95,3,9,2,31.6667
C13,36,9,324,9,36,3,3,2,4.0
C13,52,2,104,2,52,3,5,2,26.0
C13,51,9,459,9,51,3,5,2,5.6667
C13,25,3,75,3,25,2,2,2,8.3333
C13,30,7,210,7,30,3,3,1,4.2857
C13,48,3,144,3,48,3,4,2,16.0
C13,13,8,104,8,13,3,1,2,1.625
C13,63,8,504,8,63,3,6,2,7.875
C13,74,3,222,3,74,3,7,2,24.6667
C13,22,2,44,2,22,2,2,2,11.0
C13,94,7,658,7,94,3,9,2,13.4286
C13,47,3,141,3,47,3,4,2,15.6667
C13,99,4,396,4,99,3,9,2,24.75
C13,70,4,280,4,70,3,7,1,17.5
C13,66,3,198,3,66,3,6,2,22.0
C13,79,2,158,2,79,3,7,2,39.5
C13,43,7,301,7,43,3,4,2,6.1429
C13,90,7,630,7,90,3,9,1,12.8571
C13,22,5,110,5,22,3,2,2,4.4
C13,69,4,276,4,69,3,6,2,17.25
C13,32,4,128,4,32,3,3,2,8.0
C13,67,9,603,9,67,3,6,2,7.4444
C13,89,9,801,9,89,3,8,2,9.8889
C13,19,9,171,9,19,3,1,2,2.1111
C13,25,6,150,6,25,3,2,2,4.1667
C13,70,4,280,4,70,3,7,1,17.5
C13,26,8,208,8,26,3,2,2,3.25
C13,70,8,560,8,70,3,7,1,8.75
C13,96,8,768,8,96,3,9,2,12.0
C13,69,8,552,8,69,3,6,2,8.625
C13,90,7,630,7,90,3,9,1,12.8571
C13,50,4,200,4,50,3,5,1,12.5
C13,28,8,224,8,28,3,2,2,3.5
C13,74,9,666,9,74,3,7,2,8.2222
C13,72,7,504,7,72,3,7,2,10.2857
C13,90,4,360,4,90,3,9,1,22.5
C13,55,2,110,2,55,3,5,2,27.5
C13,35,6,210,6,35,3,3,2,5.8333
C13,80,7,560,7,80,3,8,1,11.4286
C13,75,6,450,6,75,3,7,2,12.5
C13,17,6,102,6,17,3,1,2,2.8333
C13,67,6,402,6,67,3,6,2,11.1667
C13,23,4,92,4,23,2,2,2,5.75
C13,11,2,22,2,11,2,1,2,5.5
C13,54,2,108,2,54,3,5,2,27.0
C13,97,8,776,8,97,3,9,2,12.125
C13,20,2,40,2,20,2,2,1,10.0
C13,94,6,564,6,94,3,9,2,15.6667
C13,32,9,288,9,32,3,3,2,3.5556
C13,76,5,380,5,76,3,7,2,15.2
C13,59,6,354,6,59,3,5,2,9.8333
C13,17,7,119,7,17,3,1,2,2.4286
C13,40,8,320,8,40,3,4,1,5.0
C13,61,6,366,6,61,3,6,2,10.1667
C13,68,2,136,2,68,3,6,2,34.0
C13,51,6,306,6,51,3,5,2,8.5
C13,50,8,400,8,50,3,5,1,6.25
C13,29,3,87,3,29,2,2,2,9.6667
C13,42,8,336,8,42,3,4,2,5.25
C13,28,4,112,4,28,3,2,2,7.0
C13,26,6,156,6,26,3,2,2,4.3333
C13,24,6,144,6,24,3,2,2,4.0
C13,79,2,158,2,79,3,7,2,39.5
C13,52,2,104,2,52,3,5,2,26.0
C13,42,8,336,8,42,3,4,2,5.25
C13,69,8,552,8,69,3,6,2,8.625
C13,83,2,166,2,83,3,8,2,41.5
C13,95,5,475,5,95,3,9,2,19.0
C13,77,2,154,2,77,3,7,2,38.5
C13,71,5,355,5,71,3,7,2,14.2
C13,55,2,110,2,55,3,5,2,27.5
C13,12,7,84,7,12,2,1,2,1.7143
C13,10,8,80,8,10,2,1,1,1.25
C13,82,4,328,4,82,3,8,2,20.5
C13,31,7,217,7,31,3,3,2,4.4286
C13,84,8,672,8,84,3,8,2,10.5
C13,23,6,138,6,23,3,2,2,3.8333
C13,33,8,264,8,33,3,3,2,4.125
C13,84,7,588,7,84,3,8,2,12.0
C13,59,2,118,2,59,3,5,2,29.5
C13,11,5,55,5,11,2,1,2,2.2
C13,85,6,510,6,85,3,8,2,14.1667
C13,97,4,388,4,97,3,9,2,24.25
C13,38,7,266,7,38,3,3,2,5.4286
C13,56,6,336,6,56,3,5,2,9.3333
C13,20,6,120,6,20,3,2,1,3.3333
C13,27,8,216,8,27,3,2,2,3.375
C13,86,4,344,4,86,3,8,2,21.5
C13,99,9,891,9,99,3,9,2,11.0
C13,85,8,680,8,85,3,8,2,10.625
C13,99,2,198,2,99,3,9,2,49.5
C13,37,2,74,2,37,2,3,2,18.5
C13,97,6,582,6,97,3,9,2,16.1667
C13,85,5,425,5,85,3,8,2,17.0
C13,23,6,138,6,23,3,2,2,3.8333
C13,46,6,276,6,46,3,4,2,7.6667
C13,71,6,426,6,71,3,7,2,11.8333
C13,43,9,387,9,43,3,4,2,4.7778
C13,39,5,195,5,39,3,3,2,7.8
C13,68,7,476,7,68,3,6,2,9.7143
C13,46,2,92,2,46,2,4,2,23.0
C13,64,4,256,4,64,3,6,2,16.0
C13,56,3,168,3,56,3,5,2,18.6667
